scenario,algorithm,seed,total_regret,mean_regret,physical_probes,remote_substitutions,communication_bytes,bad_aggressive_decisions,aggressive_decisions,policy_switches,recovery_delay_1,recovery_delay_2,total_decision_ops,mean_decision_ops,information_gain,information_per_probe,information_per_regret,max_state_count
baseline_adversarial,Greedy,23,28708.96771071483,6.379770602381074,0,0,0,10,1110,5,,,13500,3.0,0.0,0.0,0.0,23
baseline_adversarial,SPI_HCPI,23,25146.588695319366,5.588130821182081,40,0,0,9,1445,17,124.0,0.0,27000,6.0,0.0,0.0,0.0,23
baseline_adversarial,DualControl,23,27178.24091338018,6.039609091862262,402,0,0,50,1517,439,172.0,0.0,40500,9.0,0.0,0.0,0.0,23
baseline_adversarial,ConstrainedBandit,23,30919.03510601521,6.870896690225602,254,0,0,30,1034,327,,,40500,9.0,0.0,0.0,0.0,23
baseline_adversarial,GenericEIG,23,29508.75167143884,6.557500371430853,103,0,0,15,1079,173,,,54000,12.0,0.0,0.0,0.0,23
baseline_adversarial,ITAC_K_Full,23,18989.24478891261,4.219832175313913,3850,248,25004,173,2933,718,3.0,0.0,52392,11.642666666666667,56.972084059749186,0.014797943911623165,0.0030002290608741795,19
baseline_adversarial,ITAC_K_LocalOnly,23,19892.733397238444,4.420607421608543,4144,0,7980,177,2891,734,3.0,0.0,52576,11.683555555555555,58.10872949030506,0.014022376807506048,0.0029211033159662137,19
baseline_adversarial,ITAC_K_GenericVoI_Local,23,21358.257064043104,4.746279347565134,4500,0,8816,175,2742,679,3.0,0.0,54000,12.0,60.62330307508732,0.013471845127797182,0.0028384012278392986,19
baseline_adversarial,ITAC_K_UnqualifiedRemote,23,14627.172430328525,3.2504827622952277,2527,628,53276,153,3208,591,1.0,0.0,48620,10.804444444444444,53.04158923824355,0.020989944296890998,0.0036262366831927915,19
baseline_adversarial,ITAC_K_NoKinematics,23,18989.24478891261,4.219832175313913,3850,248,25004,173,2933,718,3.0,0.0,52392,11.642666666666667,56.972084059749186,0.014797943911623165,0.0030002290608741795,19
baseline_adversarial,ITAC_K_NoHysteresis,23,16060.986801082088,3.569108178018242,2809,229,23256,128,3006,590,0.0,0.0,48152,10.700444444444445,57.862673608119536,0.02059902940837292,0.0036026848365395027,19
baseline_adversarial,Greedy,24,28901.74657175459,6.422610349278798,0,0,0,10,1110,5,,,13500,3.0,0.0,0.0,0.0,23
baseline_adversarial,SPI_HCPI,24,29367.77155648579,6.526171456996842,40,0,0,10,1058,20,,,27000,6.0,0.0,0.0,0.0,23
baseline_adversarial,DualControl,24,25033.163252971022,5.562925167326894,412,0,0,50,1759,444,80.0,0.0,40500,9.0,0.0,0.0,0.0,23
baseline_adversarial,ConstrainedBandit,24,27557.91237688483,6.123980528196629,244,0,0,30,1370,340,175.0,0.0,40500,9.0,0.0,0.0,0.0,23
baseline_adversarial,GenericEIG,24,29694.643407107753,6.598809646023945,105,0,0,15,1078,169,,,54000,12.0,0.0,0.0,0.0,23
baseline_adversarial,ITAC_K_Full,24,17986.74436332171,3.9970543029603802,4069,222,23484,175,3038,796,0.0,0.0,53164,11.814222222222222,53.933041454868444,0.01325461819977106,0.002998488240309228,19
baseline_adversarial,ITAC_K_LocalOnly,24,18364.98162863254,4.081107028585009,4432,0,8968,176,3011,776,1.0,0.0,53728,11.939555555555556,55.25671461638031,0.01246767026542877,0.0030088085974575916,19
baseline_adversarial,ITAC_K_GenericVoI_Local,24,20205.325091052608,4.490072242456135,4500,0,9348,177,2853,682,0.0,0.0,54000,12.0,56.285882180443394,0.01250797381787631,0.002785695450422033,19
baseline_adversarial,ITAC_K_UnqualifiedRemote,24,14554.470968172993,3.2343268818162207,2676,619,51604,145,3188,602,0.0,0.0,49180,10.928888888888888,51.21089384037273,0.019137105321514473,0.0035185678649782746,19
baseline_adversarial,ITAC_K_NoKinematics,24,17986.74436332171,3.9970543029603802,4069,222,23484,175,3038,796,0.0,0.0,53164,11.814222222222222,53.933041454868444,0.01325461819977106,0.002998488240309228,19
